repo,number,title,body,labels,state,created_at,closed_at,predicted_label,actual_labels,is_mismatched,resolution_days,url
rails/rails,55154,Allow Passing Custom Locals to ActionText Attachment Partials,"## Problem

When rendering ActionText content like `<%= object.content %>`, developers cannot pass additional context or data to the attachment partials. This limits the ability to customize attachment rendering based on the current user, theme, or other application-specific data.

### Steps to reproduce

There is currently no way to pass custom locals to ActionText attachment partials. When rendering rich text content that includes attachments (e.g., embedded files via Trix), any custom partial (e.g. _blob.html.erb) receives only built-in locals (blob, in_gallery) and cannot access additional context like the current user, theme, or feature flags.

There is no possible way to do something like this (propalby we want to have different way to pass locals):
```ruby
<%= message.content.to_s(locals: { user: current_user }) %>
```

And receive those locals in custom attachment partial:
```ruby
<!-- app/views/active_storage/blobs/_blob.html.erb -->
<figure class=""attachment"">
  <% if user.admin? %>
    <span>Not publicly available data or buttons</span>
  <% end %>
</figure>
```

### Expected behavior

Custom locals passed to `ActionText::RichText#to_s(locals: ...)` should be available in the corresponding attachment partials, merged with built-in locals like in_gallery.

This would allow:
- Custom theming of attachments
- Showing current user info
- Conditional display based on permissions, localization, or feature flags


### Actual behavior

Custom locals are ignored. Attachment partials only receive built-in locals: blob, in_gallery.

Right now the best way i find to pass locals to this partials is through `Current` attributes, especially when partial is used in broadcasting. I think you can also use instance variable

### System configuration

**Rails version**: 
8.0.2

**Ruby version**: 
3.4.4
","['attached PR', 'actiontext']",open,2025-06-04T12:16:11Z,,bug,"['attached pr', 'actiontext']",True,,
rails/rails,55146,`QueuingTest#test_should_interrupt_jobs` fails with Sidekiq,"Managed to reproduce CI failure at https://buildkite.com/rails/rails/builds/118891#01972fe1-57c9-4985-890e-278284657699/1446-1457

### Steps to reproduce

```ruby
git clone https://github.com/rails/rails
cd rails/activejob
bundle install
AJ_INTEGRATION_TESTS=1 AJ_ADAPTER=sidekiq bin/test test/integration/queuing_test.rb -n test_should_interrupt_jobs
```

### Expected behavior
It should pass.

### Actual behavior
```ruby
$ bundle install
Bundle complete! 84 Gemfile dependencies, 244 gems now installed.
Use `bundle info [gemname]` to see where a bundled gem is installed.
1 installed gem you directly depend on is looking for funding.
  Run `bundle fund` for details
$ bundle info sidekiq
  * sidekiq (8.0.2)
	Summary: Simple, efficient background processing for Ruby
	Homepage: https://sidekiq.org
	Documentation: https://github.com/sidekiq/sidekiq/wiki
	Source Code: https://github.com/sidekiq/sidekiq
	Changelog: https://github.com/sidekiq/sidekiq/blob/main/Changes.md
	Bug Tracker: https://github.com/sidekiq/sidekiq/issues
	Path: /home/yahonda/.local/share/mise/installs/ruby/3.4.4/lib/ruby/gems/3.4.0/gems/sidekiq-8.0.2
$ AJ_INTEGRATION_TESTS=1 AJ_ADAPTER=sidekiq bin/test test/integration/queuing_test.rb -n test_should_interrupt_jobs
Using sidekiq
... snip warnings ...
INFO  2025-06-03T14:08:53.639Z pid=848503 tid=i9an: Sidekiq 8.0.2 connecting to Redis with options {size: 10, pool_name: ""internal"", url: nil}
Run options: -n test_should_interrupt_jobs --seed 41491

# Running:

F

Failure:
QueuingTest#test_should_interrupt_jobs [test/integration/queuing_test.rb:61]:
Expected false to be truthy.


bin/test test/integration/queuing_test.rb:50



Finished in 13.056401s, 0.0766 runs/s, 0.2298 assertions/s.
1 runs, 3 assertions, 1 failures, 0 errors, 0 skips
$
```

### System configuration

**Rails version**:  main branch including https://github.com/rails/rails/pull/55127

**Ruby version**: ruby 3.4.4 (2025-05-14 revision a38531fd3f) +PRISM [x86_64-linux]
","['activejob', 'ci issues']",open,2025-06-03T14:12:00Z,,performance,"['activejob', 'ci issues']",True,,
rails/rails,55144,Disabling ActiveStorage.touch_attachment_records causes attaching blobs to raise ActiveRecord::ActiveRecordError (Cannot touch on a new record),"After #53623, attaching a blob to a record raises
```ActiveRecord::ActiveRecordError: Cannot touch on a new or destroyed record object. Consider using persisted?, new_record?, or destroyed? before touching.``` if ```ActiveStorage.touch_attachment_records``` is false.

Reverting the commit (removing **autosave: false** from **has_many :attachments**) or setting **ActiveStorage.touch_attachment_records = true** fixes it.

### Steps to reproduce

```ruby
# frozen_string_literal: true

require ""bundler/inline""

gemfile(true) do
    source ""https://rubygems.org""

    gem ""rails"", ""~> 8.0.2""
    # If you want to test against edge Rails replace the previous line with this:
    #gem ""rails"", github: ""rails/rails"", branch: ""main""

    gem ""sqlite3""
end

require ""active_record/railtie""
require ""active_storage/engine""
require ""minitest/autorun""

ENV[""DATABASE_URL""] = ""sqlite3::memory:""

class TestApp < Rails::Application
    config.load_defaults Rails::VERSION::STRING.to_f

    config.root = __dir__
    config.hosts << ""example.org""
    config.eager_load = false
    config.session_store :cookie_store, key: ""cookie_store_key""
    config.secret_key_base = ""secret_key_base""

    config.logger = Logger.new($stdout)
    Rails.logger  = config.logger

    config.active_storage.service = :local
    config.active_storage.service_configurations = {
        local: {
                root: Dir.tmpdir,
                service: ""Disk""
               }
    }

    # setting it to true (the default), fixes it
    config.active_storage.touch_attachment_records = false

    config.active_job.queue_adapter = :inline
end
Rails.application.initialize!

require ActiveStorage::Engine.root.join(""db/migrate/20170806125915_create_active_storage_tables.rb"").to_s

ActiveRecord::Schema.define do
    CreateActiveStorageTables.new.change

    create_table :users, force: true
end

class User < ActiveRecord::Base
    has_one_attached :tmpfile
    has_many_attached :files
end

class BugTest < ActiveSupport::TestCase
    def test_attachment_create_on_has_one
        data = ""Something else entirely!""
        io = StringIO.new(data)
        blob = ActiveStorage::Blob.create_before_direct_upload! filename: ""tmp.txt"", byte_size: data.size, checksum: OpenSSL::Digest::MD5.base64digest(data)
        blob.upload(io)

        user = User.create!(
            tmpfile: blob.signed_id
        )

        assert(user.tmpfile.attached?)
    end

    def test_attachment_create_on_has_one_with_attach
        data = ""Something else entirely!""
        io = StringIO.new(data)
        blob = ActiveStorage::Blob.create_before_direct_upload! filename: ""tmp2.txt"", byte_size: data.size, checksum: OpenSSL::Digest::MD5.base64digest(data)
        blob.upload(io)

        user = User.create!

        assert_nothing_raised {
            user.tmpfile.attach(blob)
        }

        assert(user.tmpfile.attached?)
    end

    def test_attachment_create_on_has_many
        data = ""Something else entirely!""
        io = StringIO.new(data)
        blob = ActiveStorage::Blob.create_before_direct_upload! filename: ""test.txt"", byte_size: data.size, checksum: OpenSSL::Digest::MD5.base64digest(data)
        blob.upload(io)

        user = User.create!(
            files: blob.signed_id
        )

        assert(user.files.attached?)
        assert_equal(1, user.files.count)
    end
end
```

### Expected behavior

Record to be saved and blob to be attached, with corresponding ```Attachment``` being auto created, irrespective of touching the parent record.

### Actual behavior

```ActiveRecord::ActiveRecordError``` is raised. It seems ```Attachment``` for the blob isn't being saved, hence the ```:touch_attachments``` callback tries to touch non-persisted instances.

### System configuration

**Rails version**: 8.0.2 and ```main```

**Ruby version**: 3.3.7

### Notes

I think **ActiveStorage.touch_attachment_records** wasn't supposed to affect this, and only apply to whether touch the record's/parent's model or not? Within the cited PR, responsibilities of the ```Attachment``` creation seems to be changed, but not sure how it applies here.","['attached PR', 'activestorage']",open,2025-06-02T18:08:45Z,,bug,"['attached pr', 'activestorage']",True,,
rails/rails,55133,Models counter cache columns depend on load order,"### The problem

The `belongs_to` association builder has this logic ([here](https://github.com/rails/rails/blob/0ac3fba6ee5f7d1680024a4925eee6069095487b/activerecord/lib/active_record/associations/builder/belongs_to.rb#L40-L42)):

```ruby
klass = reflection.class_name.safe_constantize
klass._counter_cache_columns |= [cache_column] if klass && klass.respond_to?(:_counter_cache_columns)
model.counter_cached_association_names |= [reflection.name]
```

As we can see, there is a `safe_constantize`, therefore, if we do not have autoloading in place, that depends on load order.

This may happen, for example, in scripts using Active Record directly without autoloading.

It also happens in the Active Record test suite itself. I discovered this adding new tests that resulted in `Car` being loaded before `Person`, and that made [this assertion](https://github.com/rails/rails/blob/0ac3fba6ee5f7d1680024a4925eee6069095487b/activerecord/test/cases/counter_cache_test.rb#L451) fail.

### Steps to reproduce

This test is successful, but it does not pass if you reorder the model definitions:

```ruby
require ""bundler/inline""

gemfile(true) do
  source ""https://rubygems.org""

  gem ""activerecord""
  gem ""sqlite3""
end

require ""active_record""

class BugRecord < ActiveRecord::Base # rubocop:disable Rails/ApplicationRecord
  self.abstract_class = true
  establish_connection(adapter: 'sqlite3', database: ':memory:')
end

BugRecord.connection.tap do |conn|
  conn.create_table :posts do |t|
    t.integer :comments_count
  end

  conn.create_table :comments do |t|
    t.integer :post_id
  end
end

class Post < BugRecord
  has_many :comments
end

class Comment < BugRecord
  belongs_to :post, counter_cache: true
end

require ""minitest/autorun""
class BugTest < ActiveSupport::TestCase
  def test_counter_cache_cache_column_p
    assert Post.counter_cache_column?(""comments_count"")
  end
end
```

### System configuration

**Active Record version**: 8.0.2 (reproduced in `main` too).","['activerecord', 'With reproduction steps']",open,2025-05-31T10:42:59Z,,bug,"['activerecord', 'with reproduction steps']",True,,
laravel/framework,56068,model:prune vs models in app directory,"### Laravel Version

12.19.0

### PHP Version

8.4.9

### Database Driver & Version

_No response_

### Description

https://github.com/laravel/framework/commit/1cefdacaa796445de8747dd6800a3206e28a3b82

This refactor makes it impossible to use the command when the models are stored in the App directory, because the classes (not models) won't have an isPrunable method.

### Steps To Reproduce

php artisan model:prune --path=/app",['bug'],closed,2025-06-17T18:01:59Z,2025-06-18T12:55:10Z,bug,['bug'],False,0.0,
laravel/framework,56063,.env.testing Values Ignored During sail test --env=testing Due to Early Preloading of .env into $_SERVER,"### Laravel Version

12.18.0

### PHP Version

8.4

### Database Driver & Version

pgsql,sqlite

### Description

TLDR:

A work around until this can be fixed would be to provide test envs like this when running tests

```
docker compose exec laravel.test bash -c \
  ""APP_ENV=testing DB_CONNECTION=sqlite DB_DATABASE=':memory:' php artisan test -p $*""
```

Why this works:

It injects the test environment variables (APP_ENV, DB_CONNECTION, etc.) directly into the php process at runtime. This avoids conflicts where Laravel’s environment loader (phpdotenv) refuses to override variables already preloaded from .env by Sail.

--------------------------------------

This issue relates to a recently closed issue:

https://github.com/laravel/framework/issues/55532

I was encountering the same problem and wanted to share my findings after digging deeper.

When running Laravel tests via Docker and Sail:

`sail test --env=testing`

Laravel silently falls back to .env values instead of .env.testing. This leads to issues like DB_CONNECTION=pgsql being used in tests, even though .env.testing specifies SQLite.

Laravel’s LoadEnvironmentVariables class correctly resolves the .env.testing file when --env=testing is passed. However, by that point, environment variables from .env have already been loaded and stored in $_SERVER by Sail:

```
# vendor/laravel/sail/bin/sail
if [ -n ""$APP_ENV"" ] && [ -f ./.env.""$APP_ENV"" ]; then
  source ./.env.""$APP_ENV""
elif [ -f ./.env ]; then
  source ./.env
fi
```

This means Laravel’s env loader can't override them, due to phpdotenv’s immutability safeguard:

```
// Dotenv\Repository\Adapter\ImmutableWriter
public function write(string $name, string $value)
{
    if ($this->isExternallyDefined($name)) {
        return false;
    }
}
```

That check considers any value already present in $_SERVER as externally defined, via:

```
// vendor/vlucas/phpdotenv/src/Repository/Adapter/ServerConstAdapter.php
public function read(string $name)
{
    return Option::fromArraysValue($_SERVER, $name)
        ->filter(is_scalar)
        ->map((string) $value => ... );
}
```

Additionally, Pest's test runner reboots the app in child processes without CLI flags like --env=testing, making the issue even more persistent across runs.

here is an example stack trace showing the calls leading to this happening...

```
ServerConstAdapter.php:43, Dotenv\Repository\Adapter\ServerConstAdapter->read()
MultiReader.php:40, Dotenv\Repository\Adapter\MultiReader->read()
ImmutableWriter.php:108, Dotenv\Repository\Adapter\ImmutableWriter->isExternallyDefined()
ImmutableWriter.php:57, Dotenv\Repository\Adapter\ImmutableWriter->write()
AdapterRepository.php:87, Dotenv\Repository\AdapterRepository->set()
Loader.php:36, Dotenv\Loader\Loader::{closure:/var/www/html/vendor/vlucas/phpdotenv/src/Loader/Loader.php:27-46}()
Loader.php:27, array_reduce()
Loader.php:27, Dotenv\Loader\Loader->load()
Dotenv.php:224, Dotenv\Dotenv->load()
Dotenv.php:237, Dotenv\Dotenv->safeLoad()
LoadEnvironmentVariables.php:29, Illuminate\Foundation\Bootstrap\LoadEnvironmentVariables->bootstrap()
Application.php:341, Illuminate\Foundation\Application->bootstrapWith()
Kernel.php:473, Illuminate\Foundation\Console\Kernel->bootstrap()
Kernel.php:195, Illuminate\Foundation\Console\Kernel->handle()
Application.php:1234, Illuminate\Foundation\Application->handleCommand()
artisan:13, {main}()
```

Temporary workaround:

Override the default env loader to use mutable dotenv:

```
// vendor/laravel/framework/src/Illuminate/Foundation/Bootstrap/LoadEnvironmentVariables.php
protected function createDotenv($app)
{
    return Dotenv::createMutable(
        $app->environmentPath(),
        $app->environmentFile()
    );
}
```

This allows .env.testing to override preloaded $_SERVER values, restoring expected behaviour during test execution. While this may not be a final solution (as mutability isn't ideal for production), it shows where the conflict lies.

Hopefully this helps highlight the problem and is useful when creating a fix.


### Steps To Reproduce

Use sail with a laravel 12.18 project, make sure all composer dependencies are using the latest versions and pest tests and have both .env and .env.testing files in the root of the project with variables that should be over ridden by values in .env.testing then run tests on a running application using.

`sail test --env=testing`

a sample test case

```
<?php

it('checks the environment', function () {
    dump([
        'env' => app()->environment(),
        'db' => config('database.connections.pgsql.database'),
        '__env_file' => app()->environmentFile(),
    ]);
});
```

A sample .env file

```
APP_ENV=local
DB_CONNECTION=pgsql
DB_DATABASE=local
```

a sample .env.testing
```
APP_ENV=testing
DB_CONNECTION=sqlite
DB_DATABASE=:memory:
```

Unfortunately I already spent half a day figuring out why it wasn't working on my set up and I don't have any more free time to create a sample project, so I am just sharing everything I created along the way, I hope this will be enough.",['needs more info'],open,2025-06-17T08:00:55Z,,security,['needs more info'],True,,
laravel/framework,56058,Mail Notification fails with: Cannot serialize CurlResponse,"### Laravel Version

12.17.0

### PHP Version

8.3.7

### Database Driver & Version

_No response_

### Description

I discovered this using the Postmark driver, but it looks like it could affect Mailgun and the other API-based drivers as well.  I'm also using the Redis queue driver.

I'm trying to send a Notification via the mail channel to an email address that Postmark considers ""inactive"".  Instead of a proper error response, I get the following exception:
```
[2025-06-16 21:58:21] production.ERROR: Cannot serialize Symfony\Component\HttpClient\Response\CurlResponse {""exception"":""[object] (BadMethodCallException(code: 0): Cannot serialize Symfony\\Component\\HttpClient\\Response\\CurlResponse at /vendor/symfony/http-client/Response/CommonResponseTrait.php:124)
[stacktrace]
#0 [internal function]: Symfony\\Component\\HttpClient\\Response\\CurlResponse->__sleep()
#1 /vendor/laravel/framework/src/Illuminate/Queue/Queue.php(172): serialize()
#2 /vendor/laravel/framework/src/Illuminate/Queue/Queue.php(140): Illuminate\\Queue\\Queue->createObjectPayload()
#3 /vendor/laravel/framework/src/Illuminate/Queue/RedisQueue.php(231): Illuminate\\Queue\\Queue->createPayloadArray()
#4 /vendor/laravel/horizon/src/RedisQueue.php(89): Illuminate\\Queue\\RedisQueue->createPayloadArray()
#5 /vendor/laravel/framework/src/Illuminate/Queue/Queue.php(112): Laravel\\Horizon\\RedisQueue->createPayloadArray()
#6 /vendor/laravel/horizon/src/RedisQueue.php(47): Illuminate\\Queue\\Queue->createPayload()
#7 /vendor/laravel/framework/src/Illuminate/Queue/Queue.php(63): Laravel\\Horizon\\RedisQueue->push()
#8 /vendor/laravel/framework/src/Illuminate/Events/Dispatcher.php(636): Illuminate\\Queue\\Queue->pushOn()
#9 /vendor/laravel/framework/src/Illuminate/Events/Dispatcher.php(555): Illuminate\\Events\\Dispatcher->queueHandler()
#10 /vendor/laravel/framework/src/Illuminate/Events/Dispatcher.php(481): Illuminate\\Events\\Dispatcher->Illuminate\\Events\\{closure}()
#11 /vendor/laravel/framework/src/Illuminate/Events/Dispatcher.php(288): Illuminate\\Events\\Dispatcher->Illuminate\\Events\\{closure}()
#12 /vendor/laravel/framework/src/Illuminate/Events/Dispatcher.php(268): Illuminate\\Events\\Dispatcher->invokeListeners()
#13 /vendor/fntneves/laravel-transactional-events/src/Neves/Events/TransactionalDispatcher.php(110): Illuminate\\Events\\Dispatcher->dispatch()
#14 /vendor/laravel/framework/src/Illuminate/Notifications/NotificationSender.php(169): Neves\\Events\\TransactionalDispatcher->dispatch()
```
The actual error message from Postmark was completely missing.  When the Postmark driver doesn't receive a 200 response, it throws a `Symfony\Component\Mailer\Exception\HttpTransportException` that contains the `Symfony\Component\HttpClient\Response\CurlResponse` object.  Laravel then catches this exception in `\Illuminate\Notifications\NotificationSender::sendToNotifiable` and tries to dispatch a `NotificationFailed` event containing the `HttpTransportException`.  When Laravel tries to serialize the event to place on the queue, the above error message is thrown.

Proposal: In `NotificationSender`, if a `HttpTransportException` is caught, don't include it in the `NotificationFailed` event.  Instead, create a generic `Symfony\Component\Mailer\Exception\TransportException` without the response object, but containing the *message* from the `HttpTransportException`.  e.g. `$exception = new TransportException($exception->getMessage(), $exception->getCode())`.  This way the `NotificationFailed` event will dispatch correctly, and the `HttpTransportException` will appear in the logs (if the user doesn't catch it).

I think this could be a breaking change for someone using the `sync` queue driver *and* doing something with the response object in a `NotifictionFailed` handler.

For reference, here's what that error message actually looks like:
```
Symfony\Component\Mailer\Exception\HttpTransportException(code: 0): Unable to send an email: You tried to send to recipient(s) that have been marked as inactive. Found inactive addresses: xxx@yyy.zzz. Inactive recipients are ones that have generated a hard bounce, a spam complaint, or a manual suppression. (code 406). at /vendor/symfony/postmark-mailer/Transport/PostmarkApiTransport.php:91
```

I will submit a PR with this fix, but am interested in any alternate solutions.

### Steps To Reproduce

1. Install and configure Postmark mail driver
2. Try to send a Notification on the mail channel to an ""inactive"" email address
3. ""Cannot serialize CurlResponse"" error thrown",['bug'],closed,2025-06-16T23:45:46Z,2025-06-18T18:54:16Z,bug,['bug'],False,1.0,
laravel/framework,56053,[Breeze/Jetstream] Inertia middleware not added to bootstrap/app.php,"### Laravel Version

12.x

### PHP Version

8.2

### Database Driver & Version

Sqllite / Any

### Description

When installing Laravel Breeze (Vue/Inertia stack) or Jetstream (Inertia stack) into a fresh project created with `composer create-project`, the installation command does not add the required `HandleInertiaRequests` middleware to the `web` group in `bootstrap/app.php`. This prevents Inertia from functioning correctly.

### Steps To Reproduce

1. Create a fresh Laravel project using Composer:
`composer create-project laravel/laravel Your-App-Name`

2. Require either the Breeze or Jetstream package:

> For Breeze:
> `composer require laravel/breeze --dev`
> 
> For Jetstream:
> `composer require laravel/jetstream`

3. Run the corresponding install command for an Inertia stack:

> For Breeze:
> `php artisan breeze:install vue`
> 
> For Jetstream:
> `php artisan jetstream:install inertia`

4. Observe the contents of the bootstrap/app.php file.

### Observed Behavior (The Bug)
After running the installation, the bootstrap/app.php file remains unchanged and is missing the Inertia middleware. The withMiddleware section looks like this:

```
->withMiddleware(function (Middleware $middleware): void {
    //
})
```

### Expected Behavior (The Fix)
The breeze:install or jetstream:install command should automatically modify bootstrap/app.php to append the necessary middleware for Inertia to work. The withMiddleware section should look like this:

```
->withMiddleware(function (Middleware $middleware): void {
    $middleware->web(append: [
        \App\Http\Middleware\HandleInertiaRequests::class,
        \Illuminate\Http\Middleware\AddLinkHeadersForPreloadedAssets::class,
    ]);
})

```",['bug'],closed,2025-06-16T16:01:24Z,2025-06-17T13:07:21Z,bug,['bug'],False,0.0,
laravel/framework,55944,Validator unhandeled MathException,"### Laravel Version

v12.14.1

### PHP Version

8.4

### Database Driver & Version

_No response_

### Description

On specific input $validator->fails() throws exception instead of returning bool

### Steps To Reproduce

Run this code and you will get an exception instead of var_dump output.
Illuminate\Support\Exceptions\MathException - Scientific notation exponent outside of allowed range.
```
$validator = \Validator::make([
        'amount' => '000542e-110880933569',
    ], [
        'amount' => 'numeric|between:0.9,10',
    ]);

    var_dump($validator->fails()); // throws MathException instead of returning boolean
```",['bug'],closed,2025-06-06T09:05:21Z,2025-06-13T02:11:36Z,bug,['bug'],False,6.0,
laravel/framework,55887,Warning from symfony/console when running composer run dev,"### Laravel Version

12.16.0

### PHP Version

8.3.14

### Database Driver & Version

_No response_

### Description

When running `composer run dev`, there is a repeated truncated warning from symfony/console 7.3:

```
[logs] WARNING Since symfony/console 7.3: Method ""Symfony\Component\Console\Command\Comman...
```

Unable to see the full warning. No warning is reported in `storage/logs`.

### Steps To Reproduce

1. Create a Laravel application with the latest version of Laravel Installer (5.15.0).
2. Run `composer run dev`.
3. See warning in console

",['bug'],closed,2025-05-29T21:46:18Z,2025-06-03T13:37:58Z,bug,['bug'],False,4.0,
laravel/framework,55831,"response()->stream() params inconsistent with Symfony, breaks Livewire","### Laravel Version

12.15.0

### PHP Version

8.3

### Database Driver & Version

_No response_

### Description

In v12.15.0 release, Illuminate/Routing/ResponseFactory::stream() (i.e. response()->stream()) [had a change from directly returning a new Symfony StreamedResponse to performing other actions first](https://github.com/laravel/framework/commit/a9bfc0d37d1580bdafe39735b12fa8656fb3f24b) and then instantiating the StreamedResponse. The Symfony StreamedResponse parameters can take a null ""$callable"" value, so passing null in for response()->stream() was possible before v12.15.0 but not after, due to the introduced code.

While the signature of ResponseFactory::stream() does not indicate that null is allowed for the $callable parameter, it worked before v12.15.0 and the Symfony StreamedResponse that it wraps accepts null, so it seems more like an oversight than truly intended requirement to pass the $callable.

I'm reporting this because it breaks streaming in Livewire. Livewire calls response()->stream() explicitly with a null value for $callable (see [Features/SupportStreaming/SupportStreaming line 22](https://github.com/livewire/livewire/blob/796aa7441e0374229e6a1cba800d2abf90761432/src/Features/SupportStreaming/SupportStreaming.php#L22)). Granted, this is a Livewire error for not adhering to the function signature, but it may affect other applications that similarly were passing null to response()->stream() and successfully getting a streamed response.

### Steps To Reproduce

**v12.14.1:**
```bash
$ php artisan tinker
Psy Shell v0.12.8 (PHP 8.3.15 — cli) by Justin Hileman
> response()->stream(null)->getStatusCode()
= 200
```

**v12.15.0:**
```bash
$ php artisan tinker
Psy Shell v0.12.8 (PHP 8.3.15 — cli) by Justin Hileman
> response()->stream(null)->getStatusCode()
ReflectionException  Function () does not exist.
```",['bug'],closed,2025-05-22T18:16:00Z,2025-05-23T14:32:56Z,bug,['bug'],False,0.0,
laravel/framework,55793,"Preloaded JS file triggers warning: ""was preloaded but not used within a few seconds"" in Laravel app using Vite","### Laravel Version

12.15.X

### PHP Version

8.4

### Database Driver & Version

Sqlite

### Description

In my Larave 10.4.1 application using Vite for asset bundling, I'm getting the following browser warning in the console when i use `aggresive` prefetching:

```
The resource https:/<...>/app-l0sNRNKZ.js was preloaded using link preload but not used within a few seconds from the window's load event.
Please make sure it has an appropriate `as` value and it is preloaded intentionally.
This happens even though the app.js file is included with the `@vite('resources/js/app.js')` directive in my Blade layout, and the generated preload link uses `rel=""modulepreload""`.
```

It appears that the asset is preloaded correctly, but the browser considers it unused shortly after load, possibly due to how Vite or Laravel delays its usage via dynamic import or defer.

### Steps To Reproduce

Any laravel project",['help wanted'],open,2025-05-20T16:51:33Z,,performance,['help wanted'],True,,
laravel/framework,55720,Conditions being dropped when updating custom pivot classes,"### Laravel Version

12.12.0

### PHP Version

8.3.6

### Database Driver & Version

_No response_

### Description

After fixing #55026, there's a new issue when updating pivot tables with `sync()`. Conditions set by `wherePivot()` are no longer being applied, which results in more rows being updated than expected.


### Steps To Reproduce


This is how I define my relationship:
```
  public function texts(int $reportId):BelongsToMany{
    return $this->belongsToMany(Text::class,'orders_texts','order_id','text_id')
      ->wherePivot('report_id',$reportId)
      ->using(OrderText::class)
      ->withPivot(
        [
          'report_id',
          'included',
          'content',
          'status',
          'comment'
        ]
      )
      ->withTimestamps();
  }
```

I then run the following code:
```
  $order->texts(123)->sync(
    [
      1=>[
        'included'=>true,
        'content'=>'Test',
        'status'=>null,
        'comment'=>null
      ]
    ]
  );
```

The query actually being run is the following:
```
  update ""orders_texts"" set ""content"" = ?, ""updated_at"" = ? where ""order_id"" = ? and ""text_id"" = ?""
```

This is missing the `report_id` condition which I set with `wherePivot()`, so all the rows in `orders_texts` with `text_id=1` and `order_id=5` (5 is the order ID) are being updated.

The query should include `report_id`, ie:
```
  update ""orders_texts"" set ""content"" = ?, ""updated_at"" = ? where ""report_id"" = ? and ""order_id"" = ? and ""text_id"" = ?""
```
","['bug', 'help wanted']",closed,2025-05-12T16:01:31Z,2025-05-22T01:35:22Z,bug,"['bug', 'help wanted']",False,9.0,
laravel/framework,55713,"Lowercase subfolder names in View/Components generated by ""artisan make:component"" not recognised on Linux","### Laravel Version

12.x

### PHP Version

8.2

### Database Driver & Version

_No response_

### Description

When making a components with the `php artisan make:component` command, if the provided component name contains a lowercase subfolder, for example `php artisan make:component book/Form`, the created subfolder name is not recognised on a production Linux host.

The solution was to change `App/Views/Components/book` to `App/Views/Components/Book`.

Does it make sense to implement this constraint in the `make:component` command, making the View subfolder name `lcfirst` on creation? 

### Steps To Reproduce

Run command:

`php artisan make:component book/Form`

Place `dd();` in the constructor of Form.php.
Deploy to Linux host with apache2. 

The `dd()` is not fired.

Rename  `App/Views/Components/book` to `App/Views/Components/Book` and retry.

The `dd()` is fired.",['help wanted'],closed,2025-05-12T08:21:23Z,2025-06-01T01:45:19Z,bug,['help wanted'],True,19.0,
vuejs/vue,13164,function setCurrentInstance(vm) crashes when vm._scope is undefined,"### Vue version

2.7

### Link to minimal reproduction

http://

### Steps to reproduce

```
var app = new Vue( 
    {
            mixins: [ any_mixin ],
            el: '#app',
            ...
    }
)
    
```

### What is expected?

Vue application will be created

### What is actually happening?

Creation crashes in function setCurrentInstance(vm) since currentInstance._scope is undefined for `callHook$1(vm, 'created');`

### System Info

_No response_

### Any additional comments?

Solution:
```
function setCurrentInstance(vm) {
      if (vm === void 0) { vm = null; }
      if (!vm)
          currentInstance && currentInstance._scope && currentInstance._scope.off();
      currentInstance = vm;
      vm && vm._scope && vm._scope.on();
  }
```",['need repro'],closed,2024-02-01T16:08:56Z,2024-02-02T14:45:49Z,bug,['need repro'],True,0.0,
vuejs/vue,13104,Vue 2.7 strictTemplates error,"https://github.com/xiaoxiangmoe/issue-vue-2.7-on-click-type-error.git

```
pnpm run type-check
```

```
src/App.vue:12:6 - error TS2559: Type '{ onClick: any; }' has no properties in common with type 'Readonly<Partial<{}> & Omit<Readonly<ExtractPropTypes<{ border: { type: PropType<boolean>; }; }>>, never>>'.

12     <HelloWorld @click=""handleClick"" />
        ~~~~~~~~~~


Found 1 error in src/App.vue:12
```


---
HelloWorld.vue
```vue
<script setup lang=""ts"">

interface ButtonProps {
    border?: boolean; 
}

const props = defineProps<ButtonProps>() 
defineEmits<{
    (event: 'click',payload: MouseEvent): void
}>()
</script>
<template>
    <div id=""app"">
        <button @click=""$emit('click', $event)"">Click me</button>
    </div>
</template>
```

This error come since vue-tsc 1.7.12",['bug'],open,2023-10-17T05:42:32Z,,bug,['bug'],False,,
vuejs/vue,13052,compiler-sfc not compatible with prettier v3,"### Version
2.7.14

### Reproduction link
I think it's not necessary as it's obvious in source code



### Steps to reproduce
Install prettier v3  in a project depending on vue/compiler-sfc v2

### What is expected?
No error

### What is actually happening?
Fail in compiling template.

I found compiler-sfc tried to format code with API of prettier but `format` of Prettier becomes async in v3 and it returns a Promise instead of string.

https://github.com/vuejs/vue/blob/49b6bd4264c25ea41408f066a1835f38bf6fe9f1/packages/compiler-sfc/src/compileTemplate.ts#L179

<!-- generated by vue-issues. DO NOT REMOVE -->","['bug', 'improvement', 'has workaround']",closed,2023-07-13T12:46:51Z,2023-12-06T07:49:43Z,bug,"['bug', 'improvement', 'has workaround']",False,145.0,
